Group;Code;Valid From
VRMT;1716;01/09/2015
WRMT;1716;01/09/2015
ATZ2;1717;01/09/2015
BEZ1;1717;01/09/2015
BM1;1717;01/09/2015
BM2;1717;01/09/2015
BM3;1717;01/09/2015
ESM1;1717;07/02/2018
ESV1;1717;05/02/2018
FI1;1717;01/09/2015
HEUR;1717;01/09/2015
LUZ1;1717;01/09/2015
NLZ1;1717;24/07/2017
TRMT;1717;01/09/2015
USA1;1717;08/07/2016
VRMT;1717;01/09/2015
WRMT;1717;01/09/2015
ATZ2;1718;01/09/2015
BEZ1;1718;01/09/2015
BM1;1718;01/09/2015
BM2;1718;01/09/2015
BM3;1718;01/09/2015
ESM1;1718;07/02/2018
ESV1;1718;05/02/2018
FI1;1718;01/09/2015
HEUR;1718;01/09/2015
LUZ1;1718;01/09/2015
NLZ1;1718;24/07/2017
TRMT;1718;01/09/2015
USA1;1718;08/07/2016
VRMT;1718;01/09/2015
WRMT;1718;01/09/2015
ATZ2;1719;01/09/2015
BEZ1;1719;01/09/2015
BM1;1719;01/09/2015
BM2;1719;01/09/2015
BM3;1719;01/09/2015
ESM1;1719;07/02/2018
ESV1;1719;05/02/2018
FI1;1719;01/09/2015
HEUR;1719;01/09/2015
LUZ1;1719;01/09/2015
NLZ1;1719;24/07/2017
TRMT;1719;01/09/2015
USA1;1719;08/07/2016
VRMT;1719;01/09/2015
WRMT;1719;01/09/2015
ATZ2;1720;01/09/2015
BEZ1;1720;01/09/2015
BM1;1720;01/09/2015
BM2;1720;01/09/2015
BM3;1720;01/09/2015
ESM1;1720;07/02/2018
ESV1;1720;05/02/2018
FI1;1720;01/09/2015
HEUR;1720;01/09/2015
LUZ1;1720;01/09/2015
NLZ1;1720;24/07/2017
TRMT;1720;01/09/2015
USA1;1720;08/07/2016
VRMT;1720;01/09/2015
WRMT;1720;01/09/2015
ATZ1;1721;01/06/2012
BEZ1;1721;01/06/2012
BM1;1721;01/06/2012
BM2;1721;01/06/2012
BM3;1721;01/06/2012
ESV3;1721;05/02/2018
FI1;1721;01/06/2012
LUZ2;1721;01/06/2012
USA1;1721;08/07/2016
ATZ2;1724;01/09/2015
BEZ1;1724;01/09/2015
BM1;1724;01/09/2015
BM2;1724;01/09/2015
BM3;1724;01/09/2015
ESM1;1724;07/02/2018
ESV1;1724;05/02/2018
FI1;1724;01/09/2015
HEUR;1724;01/09/2015
LUZ1;1724;01/09/2015
NLZ1;1724;24/07/2017
TRMT;1724;01/09/2015
USA1;1724;08/07/2016
VRMT;1724;01/09/2015
WRMT;1724;01/09/2015
ATZ2;1725;01/09/2015
BEZ1;1725;01/09/2015
BM1;1725;01/09/2015
BM2;1725;01/09/2015
BM3;1725;01/09/2015
ESM1;1725;07/02/2018
ESV1;1725;05/02/2018
FI1;1725;01/09/2015
HEUR;1725;01/09/2015
LUZ1;1725;01/09/2015
NLZ1;1725;24/07/2017
TRMT;1725;01/09/2015
USA1;1725;08/07/2016
VRMT;1725;01/09/2015
WRMT;1725;01/09/2015
ATZ2;1727;01/09/2015
BEZ1;1727;01/09/2015
BM1;1727;01/09/2015
BM2;1727;01/09/2015
BM3;1727;01/09/2015
ESM1;1727;07/02/2018
ESV1;1727;05/02/2018
FI1;1727;01/09/2015
HEUR;1727;01/09/2015
LUZ1;1727;01/09/2015
NLZ1;1727;24/07/2017
TRMT;1727;01/09/2015
USA1;1727;08/07/2016
VRMT;1727;01/09/2015
WRMT;1727;01/09/2015
ATZ2;1731;01/09/2015
BEZ1;1731;01/09/2015
BM1;1731;01/09/2015
BM2;1731;01/09/2015
BM3;1731;01/09/2015
ESM1;1731;07/02/2018
ESV1;1731;05/02/2018
FI1;1731;01/09/2015
HEUR;1731;01/09/2015
LUZ1;1731;01/09/2015
NLZ1;1731;24/07/2017
TRMT;1731;01/09/2015
USA1;1731;08/07/2016
VRMT;1731;01/09/2015
WRMT;1731;01/09/2015
ATZ2;1732;01/09/2015
BEZ1;1732;01/09/2015
BM1;1732;01/09/2015
BM2;1732;01/09/2015
BM3;1732;01/09/2015
ESM1;1732;07/02/2018
ESV1;1732;05/02/2018
FI1;1732;01/09/2015
HEUR;1732;01/09/2015
LUZ1;1732;01/09/2015
NLZ1;1732;24/07/2017
TRMT;1732;01/09/2015
USA1;1732;08/07/2016
VRMT;1732;01/09/2015
WRMT;1732;01/09/2015
ATZ2;1734;01/09/2015
BEZ1;1734;01/09/2015
BM1;1734;01/09/2015
BM2;1734;01/09/2015
BM3;1734;01/09/2015
ESM1;1734;07/02/2018
ESV1;1734;05/02/2018
FI1;1734;01/09/2015
HEUR;1734;01/09/2015
LUZ1;1734;01/09/2015
NLZ1;1734;24/07/2017
TRMT;1734;01/09/2015
USA1;1734;08/07/2016
VRMT;1734;01/09/2015
WRMT;1734;01/09/2015
ATZ2;1737;01/09/2015
BEZ1;1737;01/09/2015
BM1;1737;01/09/2015
BM2;1737;01/09/2015
BM3;1737;01/09/2015
ESM1;1737;07/02/2018
ESV1;1737;05/02/2018
FI1;1737;01/09/2015
HEUR;1737;01/09/2015
LUZ1;1737;01/09/2015
NLZ1;1737;24/07/2017
TRMT;1737;01/09/2015
USA1;1737;08/07/2016
VRMT;1737;01/09/2015
WRMT;1737;01/09/2015
ATZ2;1740;01/09/2015
BEZ1;1740;01/09/2015
BM1;1740;01/09/2015
BM2;1740;01/09/2015
BM3;1740;01/09/2015
ESM1;1740;07/02/2018
ESV1;1740;05/02/2018
FI1;1740;01/09/2015
HEUR;1740;01/09/2015
LUZ1;1740;01/09/2015
NLZ1;1740;24/07/2017
TRMT;1740;01/09/2015
USA1;1740;08/07/2016
VRMT;1740;01/09/2015
WRMT;1740;01/09/2015
ATZ2;1747;01/09/2015
BEZ1;1747;01/09/2015
BM1;1747;01/09/2015
BM2;1747;01/09/2015
BM3;1747;01/09/2015
ESM1;1747;07/02/2018
ESV1;1747;05/02/2018
FI1;1747;01/09/2015
HEUR;1747;01/09/2015
LUZ1;1747;01/09/2015
NLZ1;1747;24/07/2017
TRMT;1747;01/09/2015
USA1;1747;08/07/2016
VRMT;1747;01/09/2015
WRMT;1747;01/09/2015
ATZ2;1754;01/09/2015
BEZ1;1754;01/09/2015
BM1;1754;01/09/2015
BM2;1754;01/09/2015
BM3;1754;01/09/2015
ESM1;1754;07/02/2018
ESV1;1754;05/02/2018
FI1;1754;01/09/2015
HEUR;1754;01/09/2015
LUZ1;1754;01/09/2015
NLZ1;1754;24/07/2017
TRMT;1754;01/09/2015
USA1;1754;08/07/2016
VRMT;1754;01/09/2015
WRMT;1754;01/09/2015
ATZ2;1757;01/09/2015
BEZ1;1757;01/09/2015
BM1;1757;01/09/2015
BM2;1757;01/09/2015
BM3;1757;01/09/2015
ESM1;1757;07/02/2018
ESV1;1757;05/02/2018
FI1;1757;01/09/2015
HEUR;1757;01/09/2015
LUZ1;1757;01/09/2015
NLZ1;1757;24/07/2017
TRMT;1757;01/09/2015
USA1;1757;08/07/2016
VRMT;1757;01/09/2015
WRMT;1757;01/09/2015
BEZ1;1758;15/11/2010
BM1;1758;15/11/2010
BM2;1758;15/11/2010
BM3;1758;15/11/2010
FI1;1758;15/11/2010
USA1;1758;08/07/2016
ATZ2;1760;01/09/2015
BEZ1;1760;01/09/2015
BM1;1760;01/09/2015
BM2;1760;01/09/2015
BM3;1760;01/09/2015
ESM1;1760;07/02/2018
ESV1;1760;05/02/2018
FI1;1760;01/09/2015
HEUR;1760;01/09/2015
LUZ1;1760;01/09/2015
NLZ1;1760;24/07/2017
TRMT;1760;01/09/2015
USA1;1760;08/07/2016
VRMT;1760;01/09/2015
WRMT;1760;01/09/2015
ATZ2;1762;01/09/2015
BEZ1;1762;01/09/2015
BM1;1762;01/09/2015
BM2;1762;01/09/2015
BM3;1762;01/09/2015
ESM1;1762;07/02/2018
ESV1;1762;05/02/2018
FI1;1762;01/09/2015
HEUR;1762;01/09/2015
LUZ1;1762;01/09/2015
NLZ1;1762;24/07/2017
TRMT;1762;01/09/2015
USA1;1762;08/07/2016
VRMT;1762;01/09/2015
WRMT;1762;01/09/2015
ATZ2;1763;01/09/2015
BEZ1;1763;01/09/2015
BM1;1763;01/09/2015
BM2;1763;01/09/2015
BM3;1763;01/09/2015
ESM1;1763;07/02/2018
ESV1;1763;05/02/2018
FI1;1763;01/09/2015
HEUR;1763;01/09/2015
LUZ1;1763;01/09/2015
NLZ1;1763;24/07/2017
TRMT;1763;01/09/2015
USA1;1763;08/07/2016
VRMT;1763;01/09/2015
WRMT;1763;01/09/2015
ATZ2;1765;01/09/2015
BEZ1;1765;01/09/2015
BM1;1765;01/09/2015
BM2;1765;01/09/2015
BM3;1765;01/09/2015
ESM1;1765;07/02/2018
ESV1;1765;05/02/2018
FI1;1765;01/09/2015
HEUR;1765;01/09/2015
LUZ1;1765;01/09/2015
NLZ1;1765;24/07/2017
TRMT;1765;01/09/2015
USA1;1765;08/07/2016
VRMT;1765;01/09/2015
WRMT;1765;01/09/2015
BEZ1;1767;15/11/2010
BM1;1767;15/11/2010
BM2;1767;15/11/2010
BM3;1767;15/11/2010
FI1;1767;15/11/2010
USA1;1767;08/07/2016
ATZ2;1769;01/09/2015
BEZ1;1769;01/09/2015
BM1;1769;01/09/2015
BM2;1769;01/09/2015
BM3;1769;01/09/2015
ESM1;1769;07/02/2018
ESV1;1769;05/02/2018
FI1;1769;01/09/2015
HEUR;1769;01/09/2015
LUZ1;1769;01/09/2015
NLZ1;1769;24/07/2017
TRMT;1769;01/09/2015
USA1;1769;08/07/2016
VRMT;1769;01/09/2015
WRMT;1769;01/09/2015
ATZ2;1770;01/09/2015
BEZ1;1770;01/09/2015
BM1;1770;01/09/2015
BM2;1770;01/09/2015
BM3;1770;01/09/2015
ESM1;1770;07/02/2018
ESV1;1770;05/02/2018
FI1;1770;01/09/2015
HEUR;1770;01/09/2015
LUZ1;1770;01/09/2015
NLZ1;1770;24/07/2017
TRMT;1770;01/09/2015
USA1;1770;08/07/2016
VRMT;1770;01/09/2015
WRMT;1770;01/09/2015
ATZ2;1772;01/09/2015
BEZ1;1772;01/09/2015
BM1;1772;01/09/2015
BM2;1772;01/09/2015
BM3;1772;01/09/2015
ESM1;1772;07/02/2018
ESV1;1772;05/02/2018
FI1;1772;01/09/2015
HEUR;1772;01/09/2015
LUZ1;1772;01/09/2015
NLZ1;1772;24/07/2017
TRMT;1772;01/09/2015
USA1;1772;08/07/2016
VRMT;1772;01/09/2015
WRMT;1772;01/09/2015
ATZ2;1773;01/09/2015
BEZ1;1773;01/09/2015
BM1;1773;01/09/2015
BM2;1773;01/09/2015
BM3;1773;01/09/2015
ESM1;1773;07/02/2018
ESV1;1773;05/02/2018
FI1;1773;01/09/2015
HEUR;1773;01/09/2015
LUZ1;1773;01/09/2015
NLZ1;1773;24/07/2017
TRMT;1773;01/09/2015
USA1;1773;08/07/2016
VRMT;1773;01/09/2015
WRMT;1773;01/09/2015
ATZ2;1774;01/09/2015
BEZ1;1774;01/09/2015
BM1;1774;01/09/2015
BM2;1774;01/09/2015
BM3;1774;01/09/2015
ESM1;1774;07/02/2018
ESV1;1774;05/02/2018
FI1;1774;01/09/2015
HEUR;1774;01/09/2015
LUZ1;1774;01/09/2015
NLZ1;1774;24/07/2017
TRMT;1774;01/09/2015
USA1;1774;08/07/2016
VRMT;1774;01/09/2015
WRMT;1774;01/09/2015
ATZ2;1775;01/09/2015
BEZ1;1775;01/09/2015
BM1;1775;01/09/2015
BM2;1775;01/09/2015
BM3;1775;01/09/2015
ESM1;1775;07/02/2018
ESV1;1775;05/02/2018
FI1;1775;01/09/2015
HEUR;1775;01/09/2015
LUZ1;1775;01/09/2015
NLZ1;1775;24/07/2017
TRMT;1775;01/09/2015
USA1;1775;08/07/2016
VRMT;1775;01/09/2015
WRMT;1775;01/09/2015
ATZ2;1778;15/11/2010
BEZ1;1778;15/11/2010
BM1;1778;15/11/2010
BM2;1778;15/11/2010
BM3;1778;15/11/2010
ESM1;1778;07/02/2018
FI1;1778;15/11/2010
HEUR;1778;15/11/2010
LUZ1;1778;15/11/2010
NLZ1;1778;24/07/2017
TRMT;1778;15/11/2010
USA1;1778;08/07/2016
VRMT;1778;15/11/2010
WRMT;1778;15/11/2010
ATZ2;1779;01/09/2015
BEZ1;1779;01/09/2015
BM1;1779;01/09/2015
BM2;1779;01/09/2015
BM3;1779;01/09/2015
ESM1;1779;07/02/2018
ESV1;1779;05/02/2018
FI1;1779;01/09/2015
HEUR;1779;01/09/2015
LUZ1;1779;01/09/2015
NLZ1;1779;24/07/2017
TRMT;1779;01/09/2015
USA1;1779;08/07/2016
VRMT;1779;01/09/2015
WRMT;1779;01/09/2015
ATZ2;1780;15/11/2010
BEZ1;1780;15/11/2010
BM1;1780;15/11/2010
BM2;1780;15/11/2010
BM3;1780;15/11/2010
ESM1;1780;07/02/2018
FI1;1780;15/11/2010
HEUR;1780;15/11/2010
LUZ1;1780;15/11/2010
NLZ1;1780;24/07/2017
TRMT;1780;15/11/2010
USA1;1780;08/07/2016
VRMT;1780;15/11/2010
WRMT;1780;15/11/2010
ATZ2;1781;01/09/2015
BEZ1;1781;01/09/2015
BM1;1781;01/09/2015
BM2;1781;01/09/2015
BM3;1781;01/09/2015
ESM1;1781;07/02/2018
ESV1;1781;05/02/2018
FI1;1781;01/09/2015
HEUR;1781;01/09/2015
LUZ1;1781;01/09/2015
NLZ1;1781;24/07/2017
TRMT;1781;01/09/2015
USA1;1781;08/07/2016
VRMT;1781;01/09/2015
WRMT;1781;01/09/2015
ATZ2;1782;01/09/2014
BEZ1;1782;01/09/2014
BM1;1782;01/09/2014
BM2;1782;01/09/2014
BM3;1782;01/09/2014
ESM1;1782;07/02/2018
FI1;1782;01/09/2014
HEUR;1782;01/09/2014
LUZ1;1782;01/09/2014
NLZ1;1782;24/07/2017
TRMT;1782;01/09/2014
USA1;1782;08/07/2016
VRMT;1782;01/09/2014
WRMT;1782;01/09/2014
BEZ1;1784;15/11/2010
BM1;1784;15/11/2010
BM2;1784;15/11/2010
BM3;1784;15/11/2010
FI1;1784;15/11/2010
USA1;1784;08/07/2016
ATZ2;1785;01/09/2015
BEZ1;1785;01/09/2015
BM1;1785;01/09/2015
BM2;1785;01/09/2015
BM3;1785;01/09/2015
ESM1;1785;07/02/2018
ESV1;1785;05/02/2018
FI1;1785;01/09/2015
HEUR;1785;01/09/2015
LUZ1;1785;01/09/2015
NLZ1;1785;24/07/2017
TRMT;1785;01/09/2015
USA1;1785;08/07/2016
VRMT;1785;01/09/2015
WRMT;1785;01/09/2015
ATZ2;1786;01/09/2015
BEZ1;1786;01/09/2015
BM1;1786;01/09/2015
BM2;1786;01/09/2015
BM3;1786;01/09/2015
ESM1;1786;07/02/2018
ESV1;1786;05/02/2018
FI1;1786;01/09/2015
HEUR;1786;01/09/2015
LUZ1;1786;01/09/2015
NLZ1;1786;24/07/2017
TRMT;1786;01/09/2015
USA1;1786;08/07/2016
VRMT;1786;01/09/2015
WRMT;1786;01/09/2015
ATZ1;1787;14/04/2018
BEZ1;1787;15/11/2010
BM1;1787;15/11/2010
BM2;1787;15/11/2010
BM3;1787;15/11/2010
ESM1;1787;07/02/2018
ESV1;1787;05/02/2018
FI1;1787;15/11/2010
HZNB;1787;15/11/2010
LUZ1;1787;15/11/2010
NLZ1;1787;24/07/2017
TRMT;1787;15/11/2010
USA1;1787;08/07/2016
VRMT;1787;15/11/2010
WRMT;1787;15/11/2010
ATZ2;1800;15/11/2010
BEZ1;1800;15/11/2010
BM1;1800;15/11/2010
BM2;1800;15/11/2010
BM3;1800;15/11/2010
ESM1;1800;07/02/2018
ESV1;1800;05/02/2018
FI1;1800;15/11/2010
HEUR;1800;15/11/2010
LUZ1;1800;15/11/2010
NLZ1;1800;24/07/2017
TRMT;1800;15/11/2010
USA1;1800;08/07/2016
VRMT;1800;15/11/2010
WRMT;1800;15/11/2010
ATZ2;1801;01/09/2015
BEZ1;1801;01/09/2015
BM1;1801;01/09/2015
BM2;1801;01/09/2015
BM3;1801;01/09/2015
ESM1;1801;07/02/2018
ESV1;1801;05/02/2018
FI1;1801;01/09/2015
HEUR;1801;01/09/2015
LUZ1;1801;01/09/2015
NLZ1;1801;24/07/2017
TRMT;1801;01/09/2015
USA1;1801;08/07/2016
VRMT;1801;01/09/2015
WRMT;1801;01/09/2015
ATZ2;1802;01/09/2015
BEZ1;1802;01/09/2015
BM1;1802;01/09/2015
BM2;1802;01/09/2015
BM3;1802;01/09/2015
ESM1;1802;07/02/2018
ESV1;1802;05/02/2018
FI1;1802;01/09/2015
HEUR;1802;01/09/2015
LUZ1;1802;01/09/2015
NLZ1;1802;24/07/2017
TRMT;1802;01/09/2015
USA1;1802;08/07/2016
VRMT;1802;01/09/2015
WRMT;1802;01/09/2015
ATZ2;1803;01/09/2015
BEZ1;1803;01/09/2015
BM1;1803;01/09/2015
BM2;1803;01/09/2015
BM3;1803;01/09/2015
ESM1;1803;07/02/2018
ESV1;1803;05/02/2018
FI1;1803;01/09/2015
HEUR;1803;01/09/2015
LUZ1;1803;01/09/2015
NLZ1;1803;24/07/2017
TRMT;1803;01/09/2015
USA1;1803;08/07/2016
VRMT;1803;01/09/2015
WRMT;1803;01/09/2015
ATZ2;1804;01/09/2015
BEZ1;1804;01/09/2015
BM1;1804;01/09/2015
BM2;1804;01/09/2015
BM3;1804;01/09/2015
ESM1;1804;07/02/2018
ESV1;1804;05/02/2018
FI1;1804;01/09/2015
HEUR;1804;01/09/2015
LUZ1;1804;01/09/2015
NLZ1;1804;24/07/2017
TRMT;1804;01/09/2015
USA1;1804;08/07/2016
VRMT;1804;01/09/2015
WRMT;1804;01/09/2015
ATZ2;1805;01/09/2015
BEZ1;1805;01/09/2015
BM1;1805;01/09/2015
BM2;1805;01/09/2015
BM3;1805;01/09/2015
ESM1;1805;07/02/2018
ESV1;1805;05/02/2018
FI1;1805;01/09/2015
HEUR;1805;01/09/2015
LUZ1;1805;01/09/2015
NLZ1;1805;24/07/2017
TRMT;1805;01/09/2015
USA1;1805;08/07/2016
VRMT;1805;01/09/2015
WRMT;1805;01/09/2015
ATZ2;1806;01/09/2015
BEZ1;1806;01/09/2015
BM1;1806;01/09/2015
BM2;1806;01/09/2015
BM3;1806;01/09/2015
ESM1;1806;07/02/2018
ESV1;1806;05/02/2018
FI1;1806;01/09/2015
HEUR;1806;01/09/2015
LUZ1;1806;01/09/2015
NLZ1;1806;24/07/2017
TRMT;1806;01/09/2015
USA1;1806;08/07/2016
VRMT;1806;01/09/2015
WRMT;1806;01/09/2015
ATZ2;1807;15/11/2010
BEZ1;1807;15/11/2010
BM1;1807;15/11/2010
BM2;1807;15/11/2010
BM3;1807;15/11/2010
ESM1;1807;07/02/2018
FI1;1807;15/11/2010
HEUR;1807;15/11/2010
LUZ1;1807;15/11/2010
NLZ1;1807;24/07/2017
TRMT;1807;15/11/2010
USA1;1807;08/07/2016
VRMT;1807;15/11/2010
WRMT;1807;15/11/2010
ATZ2;1808;15/11/2010
BEZ1;1808;15/11/2010
BM1;1808;15/11/2010
BM2;1808;15/11/2010
BM3;1808;15/11/2010
ESV1;1808;05/02/2018
FI1;1808;15/11/2010
HEUR;1808;15/11/2010
LUZ1;1808;15/11/2010
NLZ1;1808;24/07/2017
TRMT;1808;15/11/2010
USA1;1808;08/07/2016
VRMT;1808;15/11/2010
WRMT;1808;15/11/2010
ATZ3;1809;15/11/2010
BEZ1;1809;15/11/2010
BM1;1809;15/11/2010
BM2;1809;15/11/2010
BM3;1809;15/11/2010
ESM2;1809;07/02/2018
ESV2;1809;05/02/2018
FI1;1809;15/11/2010
HNZC;1809;15/11/2010
LUZ2;1809;15/11/2010
NLZ1;1809;24/07/2017
USA1;1809;08/07/2016
ATZ2;1810;01/09/2015
BEZ1;1810;01/09/2015
BM1;1810;01/09/2015
BM2;1810;01/09/2015
BM3;1810;01/09/2015
ESM1;1810;07/02/2018
ESV1;1810;05/02/2018
FI1;1810;01/09/2015
HEUR;1810;01/09/2015
LUZ1;1810;01/09/2015
NLZ1;1810;24/07/2017
TRMT;1810;01/09/2015
USA1;1810;08/07/2016
VRMT;1810;01/09/2015
WRMT;1810;01/09/2015
ATZ2;1812;01/09/2015
BEZ1;1812;01/09/2015
BM1;1812;01/09/2015
BM2;1812;01/09/2015
BM3;1812;01/09/2015
ESM1;1812;07/02/2018
ESV1;1812;05/02/2018
FI1;1812;01/09/2015
HEUR;1812;01/09/2015
LUZ1;1812;01/09/2015
NLZ1;1812;24/07/2017
TRMT;1812;01/09/2015
USA1;1812;08/07/2016
VRMT;1812;01/09/2015
WRMT;1812;01/09/2015
ATZ2;1813;01/09/2015
BEZ1;1813;01/09/2015
BM1;1813;01/09/2015
BM2;1813;01/09/2015
BM3;1813;01/09/2015
ESM1;1813;07/02/2018
ESV1;1813;05/02/2018
FI1;1813;01/09/2015
HEUR;1813;01/09/2015
LUZ1;1813;01/09/2015
NLZ1;1813;24/07/2017
TRMT;1813;01/09/2015
USA1;1813;08/07/2016
VRMT;1813;01/09/2015
WRMT;1813;01/09/2015
ATZ2;1814;01/09/2015
BEZ1;1814;01/09/2015
BM1;1814;01/09/2015
BM2;1814;01/09/2015
BM3;1814;01/09/2015
ESM1;1814;07/02/2018
ESV1;1814;05/02/2018
FI1;1814;01/09/2015
HEUR;1814;01/09/2015
LUZ1;1814;01/09/2015
NLZ1;1814;24/07/2017
TRMT;1814;01/09/2015
USA1;1814;08/07/2016
VRMT;1814;01/09/2015
WRMT;1814;01/09/2015
ATZ2;1815;01/09/2015
BEZ1;1815;01/09/2015
BM1;1815;01/09/2015
BM2;1815;01/09/2015
BM3;1815;01/09/2015
ESM1;1815;07/02/2018
ESV1;1815;05/02/2018
FI1;1815;01/09/2015
HEUR;1815;01/09/2015
LUZ1;1815;01/09/2015
NLZ1;1815;24/07/2017
TRMT;1815;01/09/2015
USA1;1815;08/07/2016
VRMT;1815;01/09/2015
WRMT;1815;01/09/2015
ATZ2;1816;01/09/2015
BEZ1;1816;01/09/2015
BM1;1816;01/09/2015
BM2;1816;01/09/2015
BM3;1816;01/09/2015
ESM1;1816;07/02/2018
ESV1;1816;05/02/2018
FI1;1816;01/09/2015
HEUR;1816;01/09/2015
LUZ1;1816;01/09/2015
NLZ1;1816;24/07/2017
TRMT;1816;01/09/2015
USA1;1816;08/07/2016
VRMT;1816;01/09/2015
